"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",fraud
This is a reminder from the Singapore Art Museum about your booked visit to the 'Minimalism: Space. Light. Object.' exhibit this Thursday at 4 PM. We have a special lecture on minimalism by a guest curator that you won't want to miss.,normal
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 4559,fraud
"Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u..",normal
You have a checkup with your account security. Please log in using your username and password to view it.,fraud
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 3885,fraud
If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok.,normal
This pay is  &lt;DECIMAL&gt;  lakhs:),normal
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 6737,fraud
"35 minutes due to request a discontinue of the service or delinquent account status. If you find this to be an error and would like to stop the interruption, please press 1 to speak with the Notifications and Disconnections Department for Jersey Central Power and Light to rectify the issue and stop the interruption. Again, this is the Notifications Department with Jersey Central Power and Light. You have an automatic interruption of service in the next 30 to 45 minutes due to request a discontinue of the service or delinquent account status. If you find this to be an error and would like to stop the interruption, please press 1 to speak with the Notifications and Disconnections Department for Jersey Central Power and Light to rectify the issue and stop the interruption. ",fraud
Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks,normal
10 min later k...,normal
What is the name of the book? ,normal
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 9172,fraud
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 8329,fraud
"This is your bank calling to confirm a wire transfer of $2,000. Please provide your account and routing number to stop this transaction.",fraud
Oh :-)only 4 outside players allowed to play know,normal
Yeah get the unlimited,normal
"Hi, this call is from Social Security Administration Office. My name is Officer Amanda Barnes and the purpose of the call we are trying to reach you to let you know that your Social Security number has been used for some kind of fraudulent activities in the South's border of Texas, so please in order go ahead get more information. To speak with Officer Press 1. I repeat Press 1. Thank you and have a great day. ",fraud
I'm thinking about adopting a pet. Any advice on choosing the right one?,normal
The new deus ex game comin early next yr,normal
FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline,fraud
"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",fraud
"Sorry,in meeting I'll call later",normal
Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..,normal
Hey so this sat are we going for the intro pilates only? Or the kickboxing too? ,normal
"Short But Cute: ""Be a good person,  but dont try to prove it.."" .Gud noon....",normal
83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,fraud
My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...,normal
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 4548,fraud
Did you get a chance to talk to the contractor about the kitchen remodel?,normal
Great! I have to run now so ttyl!,normal
"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)",normal
"Haha awesome,  I've been to 4u a couple times. Who all's coming?",normal
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 2696,fraud
"Hello, this is Amazon. This call is to authorize a payment of $999. We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. ",fraud
hello sir i am from idea customer care center we are doing verification of yours number that's why in your phone four digit opt will have send. tell me that otp.,fraud
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 418,fraud
I am not having her number sir,normal
"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE,  TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",fraud
Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,normal
Howz that persons story,normal
Ok lar... Joking wif u oni...,normal
"Hello, this is Officer Michael Brown from Social Security Administration. To inform you that due to some suspicious activities related to your Social Security number, we are forced to suspend your Social Security number with immediate effect. In case you feel this is an error, you may connect to the legal department of Social Security Administration. In order to connect a Social Security Administration Officer, press 1. In case we did not hear from you, your Social will be blocked permanently. To connect now, press 1 and you will be automatically connected to the concerned department. ",fraud
"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16",fraud
"Customer service announcement. We recently tried to make a delivery to you but were unable to do so,  please call 07099833605 to re-schedule. Ref:9280114",fraud
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 4900,fraud
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 2551,fraud
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 6903,fraud
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 1699,fraud
"We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. ",fraud
Your personal information has been leaked. Please call us to secure your data.,fraud
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 2283,fraud
"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",fraud
Let's go for a bike ride this weekend. The trail by the river is beautiful this time of year.,normal
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 5936,fraud
that you will be experiencing a disconnection of service today within 30 minutes please press 1 to speak to a representative thank you greetings this is an automated message from the disconnection department of nevada energy to inform you that you will be experiencing a disconnection of service today within 30 minutes please press 1 to speak to a representative thank you ,fraud
Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,normal
"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?""",normal
"This is an important call regarding a legal enforcement action being executed under your name for suspicious and fraudulent activities carried out using your identity. The court has issued a suspension notice along with a warrant against your name. Ignoring this message will be an intentional second attempt to avoid initial appearance before a magistrate, judge or grand jury for a federal criminal offense. This is the final attempt to reach you. For more information, press 1 and hold for the next available officer. ",fraud
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 2451,fraud
"Hello,  I guess you are a new comer.",normal
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 8953,fraud
"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6,  LS15HB 150p ",fraud
"Hmm... Dunno leh,  mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",normal
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 815,fraud
Ball is moving a lot.will spin in last :)so very difficult to bat:),normal
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 5396,fraud
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 9602,fraud
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 4197,fraud
"not that I know of,  most people up here are still out of town",normal
Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash,normal
You have a resolution with your account security. Please log in using your username and password to view it.,fraud
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 4457,fraud
There's been a security breach with your account. Please provide your password and account details to resolve this issue.,fraud
"Hi, this is Daniel from Amazon customer service. We have seen a recent order number, AMZ0987, of iPhone 11 Pro on your account, which is billed on your card attached to your Amazon account. The amount charged in $1499. We noticed some suspicious activity on your account. So we have put in hold to this transaction. Please press 1 now. And to report please press 2. Thank you. ",fraud
"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",fraud
I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book,normal
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 691,fraud
I wanted to ask ü to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.,normal
Hmm .. Bits and pieces lol ... *sighs* ...,normal
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 2824,fraud
I'm on the bus. Love you,normal
What not under standing.,normal
"Well,  it sounds like fun, but actually I’ll be very busy on Saturday. ",normal
"enforcement actions filed on your name for fraudulent activities. So, when you get this message, kindly press 1 to discuss with available officer. The reason you have received this phone call from our department is to inform you that there's a legal enforcement actions filed on your name for fraudulent activities. So, when you get this message, kindly press 1 to discuss with available officer. ",fraud
Your account has a resolution needed with your security. Please log in using your username and password to read it.,fraud
What time do u get out?,normal
"I can't, I don't have her number!",normal
"Hello, this is Sarah from Discover. I am calling in regards to rate expiration. We've been trying to reach you as your eligibility for rate reduction is about to expire. Press 1 for more information or hang up this call. ",fraud
Administration. The reason you receive this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So when you get this message kindly press 1 to connect with the next available officer. Thank you. ,fraud
Aaooooright are you at work?,normal
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 7115,fraud
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 7024,fraud
NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!,normal
Dear got bus directly to calicut,normal
Sorry da. I gone mad so many pending works what to do.,normal
"The world is running and i am still.maybe all are feeling the same, so be it.or i have to admit,i am mad.then where is the correction? or let me call this is life.and keep running with the world,may be u r also running.lets run.",normal
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 5427,fraud
1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+,fraud
"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know.",normal
"Hi, this is the guest relations manager at Marina Mandarin. We're confirming your reservation for our seafood buffet this Saturday at 7 PM. The buffet includes a wide variety of fresh seafood and live cooking stations.",normal
"Hello, I'm calling from a government agency. We're conducting a survey on Singaporean citizens.",normal
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 5156,fraud
Do you want to see that new play at the community theater? I heard it's good.,normal
"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",normal
"Probably not, I'm almost out of gas and I get some cash tomorrow",normal
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 4374,fraud
"Hi, this is Julie from Cold Storage at Great World City. We have a wine tasting event this weekend featuring exclusive French and Italian wines. Would you like to RSVP? We have a special discount for our regular customers.",normal
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 1274,fraud
"to inform you that there is illegal enforcement actions filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you. ",fraud
Happy valentines day I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...,normal
Sharp 9?,normal
"Officer Amanda Barnes and the purpose of the call we are trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas, so please in order go ahead get more information. To speak with Officer Press 1. I repeat Press 1. Thank you and have a great day. ",fraud
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 930,fraud
We will meet soon princess! Ttyl!,normal
Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!,normal
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 4172,fraud
"Ela kano.,il download, come wen ur free..",normal
"Oh yes,  why is it like torture watching england?",normal
Bognor it is! Should be splendid at this time of year.,normal
Do you want to go for a hike this weekend? The weather looks perfect.,normal
Where did you go? My phone is gonna die you have to stay in here.,normal
"This call is from the Department of Social Security Administration. The reason you are receiving this phone is to know that we will be suspending your Social Security number because we found some suspicious activities on your Social Security. If you want more information about this case, press 1. Thank you. Goodbye. ",fraud
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 7066,fraud
We're on the opposite side from where we dropped you off,normal
"Hello. I am an artificial intelligent notification bot. The purpose of this call is to make you aware that as a U.S. resident, you are now able to take advantage of alternative federal student loan repayment options and hardship programs. These programs are only for individuals who have less than $160,000 in federal student loan debt. Having debt obligations may cause a hardship when added to your overall monthly bills. Using our automated approval technology, you are now able to obtain enrollment information based on your current situation. ",fraud
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 9969,fraud
Our Prasanth ettans mother passed away last night. Just pray for her and family.,normal
All the newspapers are available here. ,normal
Your account has a security check. Please log in using your username and password to read it.,fraud
Your account has a resolution with it. Please log in using your username and password to read it.,fraud
Yup it's at paragon... I havent decided whether 2 cut yet... Hee...,normal
"您有一份重要通知书,稍微领取,查询请按3。 中国领事馆提醒您, 您有一份重要通知书,稍微领取,查询请按3。 ",fraud
Got it. Seventeen pounds for seven hundred ml – hope ok.,normal
"Hi, this is the customer care team at FairPrice. We're calling to let you know that you've earned a $50 voucher for your loyalty this month! You can redeem it during your next shopping trip.",normal
"Sorry,  I'll call later",normal
"Everything is good,  sir. My final semester exams of MBA are complete and I want some tricks and tips to crack the job interviews.",normal
"Are you sure you don't mean ""get here, we made you hold all the weed""",normal
"You now qualify for 0% interest rate on all your credit card account. This is the limited time offer, and you must respond immediately. Press 1 now to speak to our qualification department and complete the enrollment process. ",fraud
"We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. ",fraud
"Yo, any way we could pick something up tonight?",normal
Go where n buy? Juz buy when we get there lar.,normal
Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,fraud
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 9799,fraud
TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,fraud
Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  ,normal
"I got another job! The one at the hospital doing data analysis or something,  starts on monday! Not sure when my thesis will got finished",normal
Your account has a checkup with it. Please log in using your username and password to read it.,fraud
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 2482,fraud
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 656,fraud
you don't need to pick your girlfriend?,normal
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 5469,fraud
"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?",normal
I am great princess! What are you thinking about me? :),normal
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 8717,fraud
Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,fraud
"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ...",normal
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 9260,fraud
Do you want to see that new play at the community theater? I heard it's good.,normal
Your phone is eligible for an upgrade. Please provide your details to proceed.,fraud
Your account has a checkup needed with your security. Please log in using your username and password to read it.,fraud
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 4264,fraud
Not getting anywhere with this damn job hunting over here!,normal
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 950,fraud
ok....take care.umma to you too...,normal
"Department of Social Security Administration. The reason you receive this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you. ",fraud
Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,normal
There is a billing issue with your account. Please provide your payment details to resolve it.,fraud
am up to my eyes in philosophy,normal
There's been a checkup with your account. Please provide your password and account details to resolve this issue.,fraud
Your account has a resolution needed with your security. Please log in using your username and password to read it.,fraud
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 4221,fraud
I'm awake oh. What's up.,normal
There is a first time for everything :),normal
U in town alone?,normal
"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",fraud
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 8926,fraud
"Rose for red, red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",normal
When you came to hostel.,normal
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 2439,fraud
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 1715,fraud
Shuhui has bought ron's present it's a swatch watch...,normal
Old Orchard near univ. How about you?,normal
This is an alert that your account has been accessed from a new device. Please confirm your login credentials.,fraud
No need to say anything to me. I know i am an outsider,normal
Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol,normal
FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,fraud
"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",fraud
Ok no prob. Take ur time.,normal
Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,normal
That's the way you should stay oh.,normal
Ill be at yours in about 3 mins but look out for me,normal
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 7024,fraud
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 6553,fraud
"What will we do in the shower, baby?",normal
"third-party supplier, you will be receiving $50 reward along with 30% discount on your electric and gas bill. Please press 1 and get your $50 reward card. ",fraud
URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,fraud
We earn to live happily.,normal
Thnx dude. u guys out 2nite?,normal
You have a security alert regarding your account. Please log in using your username and password to view it.,fraud
"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work,  i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing.",normal
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 4267,fraud
I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:),normal
Pls send me your address sir.,normal
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 4231,fraud
U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,fraud
I can send you a pic if you like :),normal
Your account has a resolution with it. Please log in using your username and password to read it.,fraud
Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,normal
I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,normal
Your parcel is held at customs. Please provide payment immediately to release it for delivery.,fraud
There's been a checkup with your account. Please provide your password and account details to resolve this issue.,fraud
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 567,fraud
"Gud gud..k, chikku tke care.. sleep well gud nyt",normal
We would like to inform you that there is an order placed for Apple iPhone 12 Pro using your Amazon account. If you do not authorize this order then press 1 or press 2 to authorize the order. ,fraud
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 9282,fraud
"Hey, you want to join me this weekend? We go makan at the new cafe in Orchard, shiok!",normal
Oh yeah! And my diet just flew out the window,normal
"Fuuuuck I need to stop sleepin,  sup",normal
"Hello, this is an important security alert from Singtel regarding your mobile number. We have observed suspicious activities linked to your number, including unauthorized international calls. Please verify your account details and recent call history to help us secure your account.",fraud
I was gonna ask you lol but i think its at 7,normal
Your account has a resolution with your security. Please log in using your username and password to read it.,fraud
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 9541,fraud
Do u noe wat time e place dat sells 4d closes?,normal
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 1669,fraud
"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",fraud
Prepare to be pleasured :),normal
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 9560,fraud
Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx,normal
ARR birthday today:) i wish him to get more oscar.,normal
Reckon need to be in town by eightish to walk from * carpark.,normal
How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,normal
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 9082,fraud
Cos darren say ü considering mah so i ask ü...,normal
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 2630,fraud
"Can you tell Shola to please go to college of medicine and visit the academic department,  tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.",normal
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 4447,fraud
"Due to a recent update, we need to verify your account. Please provide your account details and password.",fraud
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 2575,fraud
At 4. Let's go to bill millers,normal
Must come later.. I normally bathe him in da afternoon mah..,normal
"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.",normal
Wait 2 min..stand at bus stop,normal
Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,normal
How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,normal
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 6804,fraud
I'm going for lunch now with my family then after date i go str 2 orchard lor.,normal
Die... Now i have e toot fringe again...,normal
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 2053,fraud
Your account has a checkup with your security. Please log in using your username and password to read it.,fraud
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 669,fraud
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 6708,fraud
We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,normal
Hello. This is just a test call. Time to stay home. Stay safe and stay home. ,fraud
I to am looking forward to all the sex cuddling.. Only two more sleeps ,normal
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 1336,fraud
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 2325,fraud
"Garbage bags, eggs, jam, bread, hannaford wheat chex",normal
I will see in half an hour,normal
"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",normal
The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,normal
Why tired what special there you had,normal
Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... ,normal
Ok lor...,normal
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 6432,fraud
Actually getting ready to leave the house.,normal
I'm fine. Hope you are also,normal
"Next from your Amazon account, which will charge you $899. If you did not authorize this order, then press 1 for Amazon support. Thank you. ",fraud
He is there. You call and meet him.,normal
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 6724,fraud
I was just callin to say hi. Take care bruv!,normal
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 8378,fraud
Still in customer place,normal
People should be able to do whatever they want. But I can’t imagine if my parents were both men or both women. ,normal
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 5341,fraud
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 4861,fraud
"My life Means a lot to me,  Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World.",normal
Let's go biking along the river this weekend. It's supposed to be sunny and warm.,normal
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 2005,fraud
Actually i'm waiting for 2 weeks when they start putting ad.,normal
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 832,fraud
URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,fraud
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 9009,fraud
I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.,normal
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 4652,fraud
"of $999. We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. ",fraud
Our records show that your tax filing from last year is incomplete. Please provide your SSN and date of birth to avoid penalties.,fraud
8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,fraud
"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read...",normal
Of course. I guess god's just got me on hold right now.,normal
"A pre-authorized purchase of an Apple MacBook Pro and an Apple AirPods is being ordered from your Amazon account for an amount of $1,537.35. To cancel your order or to connect with one of our customer support representative, please press 1. ",fraud
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 3425,fraud
Let's go to that new Thai place. I've heard their Pad Thai is the best!,normal
Prabha..i'm soryda..realy..frm heart i'm sory,normal
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 3272,fraud
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 1306,fraud
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 9823,fraud
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 8222,fraud
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 8542,fraud
Yes princess! I want to make you happy...,normal
Webpage s not available!,normal
Just got outta class gonna go gym.,normal
Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,normal
Jus came back fr lunch wif my sis only. U leh?,normal
"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ,  but think how much you could for! ",normal
Thanks for picking up the trash.,normal
We've noticed an unusual login attempt on your LinkedIn profile from a new device. Please provide your LinkedIn email and a recent connection you added to verify your account.,fraud
Reverse is cheating. That is not mathematics.,normal
Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-),normal
Good Morning plz call me sir,normal
I am waiting machan. Call me once you free.,normal
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 1640,fraud
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 17,fraud
"Erm... Woodland avenue somewhere. Do you get the parish magazine,  his telephone number will be in there.",normal
"Hello dada ,  How are you?",normal
Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,normal
